sample_index,t_s,recv_latency_ms,sequence_number,sample_counter,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
527,2.112861271,0.000000,528,8854,0,0.21000000,3.05000000,-25.55000000,0.02500000,-0.07800000,0.06900000,2100,30500,-255500,2500,-7800,6900
528,2.116861083,0.000000,529,8858,0,0.23000000,3.06000000,-25.45000000,0.02200000,-0.08200000,0.07100000,2300,30600,-254500,2200,-8200,7100
529,2.120864411,0.000000,530,8862,0,0.22000000,3.04000000,-25.34000000,0.02000000,-0.08500000,0.07199000,2200,30400,-253400,2000,-8500,7199
530,2.124888428,0.000000,531,8866,0,0.16000000,3.03000000,-25.17000000,0.02100000,-0.08400000,0.07300000,1600,30300,-251700,2100,-8400,7300
531,2.128886697,0.000000,532,8870,0,0.15000000,3.01000000,-25.11000000,0.02200000,-0.08400000,0.07300000,1500,30100,-251100,2200,-8400,7300
532,2.132877692,0.000000,533,8874,0,0.18000000,3.05000000,-25.25000000,0.02000000,-0.08300000,0.07300000,1800,30500,-252500,2000,-8300,7300
533,2.136878847,0.000000,534,8878,0,0.17000000,3.02000000,-25.12990000,0.02000000,-0.08300000,0.07300000,1700,30200,-251299,2000,-8300,7300
534,2.140873339,0.000000,535,8882,0,0.19000000,2.99000000,-25.11000000,0.01899000,-0.08500000,0.07300000,1900,29900,-251100,1899,-8500,7300
535,2.144892236,0.000000,536,8886,0,0.16000000,3.00000000,-24.97000000,0.01899000,-0.08400000,0.07300000,1600,30000,-249700,1899,-8400,7300
536,2.148878913,0.000000,537,8890,0,0.16000000,2.98000000,-25.12990000,0.02100000,-0.08300000,0.07199000,1600,29800,-251299,2100,-8300,7199
537,2.152893482,0.000000,538,8894,0,0.12000000,2.94000000,-25.00000000,0.02700000,-0.08000000,0.07000000,1200,29400,-250000,2700,-8000,7000
538,2.156883826,0.000000,539,8898,0,0.16000000,2.96000000,-24.97000000,0.02300000,-0.08300000,0.07100000,1600,29600,-249700,2300,-8300,7100
539,2.160895691,0.000000,540,8902,0,0.18000000,3.00000000,-25.08000000,0.02200000,-0.08400000,0.07199000,1800,30000,-250800,2200,-8400,7199
540,2.164892427,0.000000,541,8906,0,0.16000000,3.00000000,-25.04000000,0.02300000,-0.08300000,0.07100000,1600,30000,-250400,2300,-8300,7100
541,2.168900925,0.000000,542,8910,0,0.18000000,3.03000000,-25.07000000,0.02100000,-0.08300000,0.07100000,1800,30300,-250700,2100,-8300,7100
542,2.172925323,0.000000,543,8914,0,0.17000000,3.05000000,-25.14000000,0.02000000,-0.08400000,0.07100000,1700,30500,-251400,2000,-8400,7100
543,2.176911429,0.000000,544,8918,0,0.14000000,3.03000000,-25.01000000,0.02100000,-0.08200000,0.07000000,1400,30300,-250100,2100,-8200,7000
544,2.180908636,0.000000,545,8922,0,0.17000000,3.03000000,-24.93000000,0.01799000,-0.08600000,0.07300000,1700,30300,-249300,1799,-8600,7300
545,2.184920650,0.000000,546,8926,0,0.21000000,3.06000000,-25.26000000,0.01799000,-0.08400000,0.07199000,2100,30600,-252600,1799,-8400,7199
546,2.188911736,0.000000,547,8930,0,0.23000000,3.03000000,-25.28000000,0.01899000,-0.08500000,0.07300000,2300,30300,-252800,1899,-8500,7300
547,2.192914764,0.000000,548,8934,0,0.17000000,3.00000000,-25.30000000,0.02700000,-0.07700000,0.06900000,1700,30000,-253000,2700,-7700,6900
548,2.196913173,0.000000,549,8938,0,0.17000000,2.98000000,-25.27000000,0.02500000,-0.08000000,0.07100000,1700,29800,-252700,2500,-8000,7100
549,2.200916251,0.000000,550,8942,0,0.17000000,2.98000000,-25.28000000,0.02500000,-0.08000000,0.07100000,1700,29800,-252800,2500,-8000,7100
550,2.204920350,0.000000,551,8946,0,0.16000000,3.00000000,-25.23000000,0.02500000,-0.07800000,0.07000000,1600,30000,-252300,2500,-7800,7000
551,2.208932285,0.000000,552,8950,0,0.18000000,3.04000000,-25.31000000,0.02100000,-0.08100000,0.07100000,1800,30400,-253100,2100,-8100,7100
552,2.212943488,0.000000,553,8954,0,0.13000000,3.03000000,-25.42000000,0.02600000,-0.07599000,0.06900000,1300,30300,-254200,2600,-7599,6900
553,2.216940314,0.000000,554,8958,0,0.19000000,3.06000000,-25.37000000,0.01899000,-0.08200000,0.07300000,1900,30600,-253700,1899,-8200,7300
554,2.220943723,0.000000,555,8962,0,0.19000000,3.05000000,-25.32000000,0.01899000,-0.08400000,0.07300000,1900,30500,-253200,1899,-8400,7300
555,2.224945067,0.000000,556,8966,0,0.18000000,3.02000000,-25.34000000,0.02400000,-0.08100000,0.07100000,1800,30200,-253400,2400,-8100,7100
556,2.228949588,0.000000,557,8970,0,0.18000000,3.04000000,-25.27000000,0.02200000,-0.08300000,0.07199000,1800,30400,-252700,2200,-8300,7199
557,2.232955862,0.000000,558,8974,0,0.09000000,3.03000000,-25.29000000,0.03000000,-0.07400000,0.06800000,900,30300,-252900,3000,-7400,6800
558,2.236951606,0.000000,559,8978,0,0.09000000,3.02000000,-25.45000000,0.03400000,-0.07000000,0.06600000,900,30200,-254500,3400,-7000,6600
559,2.240962378,0.000000,560,8982,0,0.13000000,3.03000000,-25.45990000,0.03200000,-0.07199000,0.06600000,1300,30300,-254599,3200,-7199,6600
560,2.244957982,0.000000,561,8986,0,0.14000000,3.01000000,-25.40000000,0.02900000,-0.07500000,0.06800000,1400,30100,-254000,2900,-7500,6800
561,2.248964957,0.000000,562,8990,0,0.14000000,2.96000000,-25.34000000,0.02900000,-0.07700000,0.06900000,1400,29600,-253400,2900,-7700,6900
562,2.252971863,0.000000,563,8994,0,0.17000000,2.97000000,-25.32000000,0.02800000,-0.07900000,0.07000000,1700,29700,-253200,2800,-7900,7000
563,2.256977054,0.000000,564,8998,0,0.16000000,2.96000000,-25.18000000,0.02600000,-0.08000000,0.06900000,1600,29600,-251800,2600,-8000,6900
564,2.260973990,0.000000,565,9002,0,0.20000000,3.01000000,-25.24000000,0.02200000,-0.08200000,0.07100000,2000,30100,-252400,2200,-8200,7100
565,2.264981897,0.000000,566,9006,0,0.20000000,3.00000000,-25.26000000,0.02100000,-0.08500000,0.07199000,2000,30000,-252600,2100,-8500,7199
566,2.268973003,0.000000,567,9010,0,0.17000000,2.99000000,-25.29000000,0.02400000,-0.08200000,0.07000000,1700,29900,-252900,2400,-8200,7000
567,2.272983835,0.000000,568,9014,0,0.14000000,2.95000000,-25.27000000,0.03000000,-0.07599000,0.06800000,1400,29500,-252700,3000,-7599,6800
568,2.277007462,0.000000,569,9018,0,0.17000000,2.96000000,-25.32000000,0.02900000,-0.07800000,0.07000000,1700,29600,-253200,2900,-7800,7000
569,2.280990753,0.000000,570,9022,0,0.18000000,3.00000000,-25.35000000,0.02500000,-0.08100000,0.07000000,1800,30000,-253500,2500,-8100,7000
570,2.284993720,0.000000,571,9026,0,0.11000000,3.01000000,-25.37000000,0.03000000,-0.07500000,0.06800000,1100,30100,-253700,3000,-7500,6800
571,2.289001917,0.000000,572,9030,0,0.09000000,3.00000000,-25.23000000,0.02900000,-0.07599000,0.06800000,900,30000,-252300,2900,-7599,6800
572,2.292991620,0.000000,573,9034,0,0.13000000,3.02000000,-25.20000000,0.02400000,-0.07900000,0.07100000,1300,30200,-252000,2400,-7900,7100
573,2.296993166,0.000000,574,9038,0,0.13000000,3.00000000,-25.30000000,0.02400000,-0.08000000,0.07100000,1300,30000,-253000,2400,-8000,7100
574,2.300997085,0.000000,575,9042,0,0.16000000,3.04000000,-25.36000000,0.02200000,-0.08100000,0.07100000,1600,30400,-253600,2200,-8100,7100
575,2.305014981,0.000000,576,9046,0,0.12000000,3.01000000,-25.34000000,0.02800000,-0.07500000,0.06800000,1200,30100,-253400,2800,-7500,6800
576,2.309001347,0.000000,577,9050,0,0.15000000,3.02000000,-25.36000000,0.02800000,-0.07700000,0.06900000,1500,30200,-253600,2800,-7700,6900
577,2.313015866,0.000000,578,9054,0,0.21000000,3.03000000,-25.58000000,0.02600000,-0.07900000,0.07000000,2100,30300,-255800,2600,-7900,7000
578,2.316991463,0.000000,579,9058,0,0.20000000,3.03000000,-25.51000000,0.02500000,-0.07900000,0.07000000,2000,30300,-255100,2500,-7900,7000
579,2.321022673,0.000000,580,9062,0,0.14000000,3.02000000,-25.28000000,0.02700000,-0.08000000,0.07199000,1400,30200,-252800,2700,-8000,7199
580,2.325019750,0.000000,581,9066,0,0.18000000,3.06000000,-25.26000000,0.02200000,-0.08500000,0.07300000,1800,30600,-252600,2200,-8500,7300
581,2.329031464,0.000000,582,9070,0,0.17000000,3.05000000,-25.19000000,0.01899000,-0.08700000,0.07300000,1700,30500,-251900,1899,-8700,7300
582,2.333024524,0.000000,583,9074,0,0.23000000,3.07000000,-25.39000000,0.01600000,-0.08800000,0.07400000,2300,30700,-253900,1600,-8800,7400
583,2.337038341,0.000000,584,9078,0,0.21000000,3.04000000,-25.28000000,0.01799000,-0.08600000,0.07300000,2100,30400,-252800,1799,-8600,7300
584,2.341043733,0.000000,585,9082,0,0.15000000,3.01000000,-25.14000000,0.02100000,-0.08200000,0.07100000,1500,30100,-251400,2100,-8200,7100
585,2.345041872,0.000000,586,9086,0,0.13000000,3.02000000,-25.20000000,0.02200000,-0.08000000,0.07000000,1300,30200,-252000,2200,-8000,7000
586,2.349049328,0.000000,587,9090,0,0.20000000,3.01000000,-25.24000000,0.01899000,-0.08600000,0.07400000,2000,30100,-252400,1899,-8600,7400
587,2.353061653,0.000000,588,9094,0,0.26000000,3.04000000,-25.24000000,0.01500000,-0.08800000,0.07500000,2600,30400,-252400,1500,-8800,7500
588,2.357052148,0.000000,589,9098,0,0.22000000,3.05000000,-25.26000000,0.01799000,-0.08500000,0.07400000,2200,30500,-252600,1799,-8500,7400
589,2.361052491,0.000000,590,9102,0,0.21000000,3.04000000,-25.25000000,0.01899000,-0.08500000,0.07400000,2100,30400,-252500,1899,-8500,7400
590,2.365056240,0.000000,591,9106,0,0.18000000,3.00000000,-25.15000000,0.02200000,-0.08200000,0.07100000,1800,30000,-251500,2200,-8200,7100
591,2.369059398,0.000000,592,9110,0,0.19000000,3.01000000,-24.99000000,0.01899000,-0.08600000,0.07300000,1900,30100,-249900,1899,-8600,7300
592,2.373062506,0.000000,593,9114,0,0.24000000,3.02000000,-25.12000000,0.01700000,-0.08900000,0.07400000,2400,30200,-251200,1700,-8900,7400
593,2.377088476,0.000000,594,9118,0,0.22000000,3.02000000,-24.98000000,0.01700000,-0.08800000,0.07400000,2200,30200,-249800,1700,-8800,7400
594,2.381090593,0.000000,595,9122,0,0.20000000,3.02000000,-25.11000000,0.01899000,-0.08600000,0.07199000,2000,30200,-251100,1899,-8600,7199
595,2.385089312,0.000000,596,9126,0,0.24000000,3.00000000,-25.15000000,0.01700000,-0.08700000,0.07300000,2400,30000,-251500,1700,-8700,7300
596,2.389071010,0.000000,597,9130,0,0.24000000,3.02000000,-25.25000000,0.01700000,-0.08700000,0.07300000,2400,30200,-252500,1700,-8700,7300
597,2.393098003,0.000000,598,9134,0,0.27000000,3.03000000,-25.12990000,0.01300000,-0.09100000,0.07599000,2700,30300,-251299,1300,-9100,7599
598,2.397070022,0.000000,599,9138,0,0.23000000,3.02000000,-25.07000000,0.01300000,-0.09000000,0.07599000,2300,30200,-250700,1300,-9000,7599
599,2.401096093,0.000000,600,9142,0,0.23000000,3.02000000,-25.11000000,0.01700000,-0.08800000,0.07400000,2300,30200,-251100,1700,-8800,7400
600,2.405099923,0.000000,601,9146,0,0.23000000,3.03000000,-25.30000000,0.01700000,-0.08500000,0.07300000,2300,30300,-253000,1700,-8500,7300
601,2.409098502,0.000000,602,9150,0,0.25000000,3.03000000,-25.22000000,0.01600000,-0.08800000,0.07400000,2500,30300,-252200,1600,-8800,7400
602,2.413096851,0.000000,603,9154,0,0.23000000,3.02000000,-25.10000000,0.01799000,-0.08700000,0.07400000,2300,30200,-251000,1799,-8700,7400
603,2.417092255,0.000000,604,9158,0,0.23000000,3.03000000,-25.07000000,0.01700000,-0.08700000,0.07300000,2300,30300,-250700,1700,-8700,7300
604,2.421102876,0.000000,605,9162,0,0.25000000,3.05000000,-25.17000000,0.01600000,-0.08900000,0.07500000,2500,30500,-251700,1600,-8900,7500
605,2.425106666,0.000000,606,9166,0,0.23000000,3.04000000,-25.10000000,0.01500000,-0.09000000,0.07500000,2300,30400,-251000,1500,-9000,7500
606,2.429101789,0.000000,607,9170,0,0.26000000,3.04000000,-25.23000000,0.01400000,-0.09100000,0.07599000,2600,30400,-252300,1400,-9100,7599
607,2.433110618,0.000000,608,9174,0,0.23000000,3.03000000,-25.41000000,0.01899000,-0.08500000,0.07300000,2300,30300,-254100,1899,-8500,7300
608,2.437110930,0.000000,609,9178,0,0.26000000,3.05000000,-25.31000000,0.01600000,-0.08700000,0.07400000,2600,30500,-253100,1600,-8700,7400
609,2.441115110,0.000000,610,9182,0,0.23000000,3.04000000,-25.35000000,0.01899000,-0.08500000,0.07400000,2300,30400,-253500,1899,-8500,7400
610,2.445119470,0.000000,611,9186,0,0.22000000,3.03000000,-25.29000000,0.02100000,-0.08400000,0.07199000,2200,30300,-252900,2100,-8400,7199
611,2.449122869,0.000000,612,9190,0,0.21000000,3.00000000,-25.07000000,0.01799000,-0.08700000,0.07400000,2100,30000,-250700,1799,-8700,7400
612,2.453125676,0.000000,613,9194,0,0.22000000,3.02000000,-25.11000000,0.01799000,-0.08800000,0.07500000,2200,30200,-251100,1799,-8800,7500
613,2.457126250,0.000000,614,9198,0,0.25000000,3.03000000,-25.17000000,0.01600000,-0.09100000,0.07599000,2500,30300,-251700,1600,-9100,7599
614,2.461126362,0.000000,615,9202,0,0.24000000,3.02000000,-25.29000000,0.01600000,-0.08700000,0.07500000,2400,30200,-252900,1600,-8700,7500
615,2.465129821,0.000000,616,9206,0,0.23000000,3.02000000,-25.19000000,0.01600000,-0.08800000,0.07500000,2300,30200,-251900,1600,-8800,7500
616,2.469135704,0.000000,617,9210,0,0.21000000,2.99000000,-25.05000000,0.01700000,-0.08900000,0.07500000,2100,29900,-250500,1700,-8900,7500
617,2.473148029,0.000000,618,9214,0,0.18000000,3.00000000,-25.03000000,0.02000000,-0.08600000,0.07300000,1800,30000,-250300,2000,-8600,7300
618,2.477135658,0.000000,619,9218,0,0.19000000,3.01000000,-25.20990000,0.02000000,-0.08400000,0.07199000,1900,30100,-252099,2000,-8400,7199
619,2.481148784,0.000000,620,9222,0,0.22000000,3.03000000,-25.32000000,0.01899000,-0.08400000,0.07300000,2200,30300,-253200,1899,-8400,7300
620,2.485161480,0.000000,621,9226,0,0.16000000,2.99000000,-25.37990000,0.02500000,-0.07900000,0.07000000,1600,29900,-253799,2500,-7900,7000
621,2.489157225,0.000000,622,9230,0,0.16000000,3.01000000,-25.31000000,0.02500000,-0.07900000,0.07000000,1600,30100,-253100,2500,-7900,7000
622,2.493154261,0.000000,623,9234,0,0.13000000,3.01000000,-25.35000000,0.02700000,-0.07599000,0.06900000,1300,30100,-253500,2700,-7599,6900
623,2.497152159,0.000000,624,9238,0,0.14000000,3.03000000,-25.12000000,0.02200000,-0.08200000,0.07100000,1400,30300,-251200,2200,-8200,7100
624,2.501163923,0.000000,625,9242,0,0.19000000,3.04000000,-25.23000000,0.02000000,-0.08400000,0.07199000,1900,30400,-252300,2000,-8400,7199
625,2.505160950,0.000000,626,9246,0,0.20000000,3.05000000,-25.07000000,0.01500000,-0.08900000,0.07500000,2000,30500,-250700,1500,-8900,7500
626,2.509164809,0.000000,627,9250,0,0.18000000,3.05000000,-25.12000000,0.01700000,-0.08700000,0.07400000,1800,30500,-251200,1700,-8700,7400
627,2.513165302,0.000000,628,9254,0,0.17000000,3.04000000,-25.20990000,0.02000000,-0.08300000,0.07300000,1700,30400,-252099,2000,-8300,7300
628,2.517150537,0.000000,629,9258,0,0.18000000,3.04000000,-25.30000000,0.02000000,-0.08200000,0.07199000,1800,30400,-253000,2000,-8200,7199
629,2.521171939,0.000000,630,9262,0,0.25000000,3.07000000,-25.37000000,0.01600000,-0.08700000,0.07500000,2500,30700,-253700,1600,-8700,7500
630,2.525176760,0.000000,631,9266,0,0.23000000,3.05000000,-25.36000000,0.01700000,-0.08500000,0.07400000,2300,30500,-253600,1700,-8500,7400
631,2.529177774,0.000000,632,9270,0,0.23000000,3.06000000,-25.30000000,0.01700000,-0.08700000,0.07500000,2300,30600,-253000,1700,-8700,7500
632,2.533189298,0.000000,633,9274,0,0.24000000,3.08000000,-25.17000000,0.01400000,-0.08800000,0.07500000,2400,30800,-251700,1400,-8800,7500
633,2.537190432,0.000000,634,9278,0,0.24000000,3.06000000,-25.34000000,0.01700000,-0.08700000,0.07400000,2400,30600,-253400,1700,-8700,7400
634,2.541193370,0.000000,635,9282,0,0.17000000,3.02000000,-25.28000000,0.02400000,-0.08200000,0.07100000,1700,30200,-252800,2400,-8200,7100
635,2.545191428,0.000000,636,9286,0,0.15000000,3.04000000,-25.33000000,0.02300000,-0.08100000,0.07000000,1500,30400,-253300,2300,-8100,7000
636,2.549199956,0.000000,637,9290,0,0.19000000,3.05000000,-25.58000000,0.02200000,-0.08000000,0.07000000,1900,30500,-255800,2200,-8000,7000
637,2.553203655,0.000000,638,9294,0,0.22000000,3.08000000,-25.48000000,0.01600000,-0.08600000,0.07400000,2200,30800,-254800,1600,-8600,7400
638,2.557205461,0.000000,639,9298,0,0.14000000,3.03000000,-25.39000000,0.02500000,-0.07700000,0.06900000,1400,30300,-253900,2500,-7700,6900
639,2.561210703,0.000000,640,9302,0,0.16000000,3.03000000,-25.39000000,0.02600000,-0.07700000,0.06800000,1600,30300,-253900,2600,-7700,6800
640,2.565207679,0.000000,641,9306,0,0.15000000,3.03000000,-25.32000000,0.02600000,-0.07800000,0.06900000,1500,30300,-253200,2600,-7800,6900
641,2.569236916,0.000000,642,9310,0,0.19000000,3.00000000,-25.50000000,0.02500000,-0.08000000,0.07100000,1900,30000,-255000,2500,-8000,7100
642,2.573219185,0.000000,643,9314,0,0.17000000,3.04000000,-25.41000000,0.02200000,-0.08000000,0.07100000,1700,30400,-254100,2200,-8000,7100
643,2.577252950,0.000000,644,9318,0,0.15000000,3.06000000,-25.35000000,0.02100000,-0.08100000,0.07199000,1500,30600,-253500,2100,-8100,7199
644,2.581241371,0.000000,645,9322,0,0.11000000,3.04000000,-25.28000000,0.02600000,-0.07599000,0.06900000,1100,30400,-252800,2600,-7599,6900
645,2.585247755,0.000000,646,9326,0,0.15000000,3.03000000,-25.39000000,0.02400000,-0.07900000,0.07000000,1500,30300,-253900,2400,-7900,7000
646,2.589250322,0.000000,647,9330,0,0.18000000,3.06000000,-25.40000000,0.02000000,-0.08200000,0.07199000,1800,30600,-254000,2000,-8200,7199
647,2.593247348,0.000000,648,9334,0,0.22000000,3.06000000,-25.41000000,0.01899000,-0.08400000,0.07300000,2200,30600,-254100,1899,-8400,7300
648,2.597247902,0.000000,649,9338,0,0.18000000,3.05000000,-25.31000000,0.01899000,-0.08300000,0.07199000,1800,30500,-253100,1899,-8300,7199
649,2.601245810,0.000000,650,9342,0,0.20000000,3.06000000,-25.18000000,0.01700000,-0.08500000,0.07300000,2000,30600,-251800,1700,-8500,7300
650,2.605245772,0.000000,651,9346,0,0.21000000,3.07000000,-25.23000000,0.01500000,-0.08700000,0.07400000,2100,30700,-252300,1500,-8700,7400
651,2.609260601,0.000000,652,9350,0,0.25000000,3.08000000,-25.34000000,0.01400000,-0.08800000,0.07300000,2500,30800,-253400,1400,-8800,7300
652,2.613254352,0.000000,653,9354,0,0.22000000,3.08000000,-25.19000000,0.01500000,-0.08900000,0.07400000,2200,30800,-251900,1500,-8900,7400
653,2.617247151,0.000000,654,9358,0,0.19000000,3.07000000,-25.22000000,0.01899000,-0.08500000,0.07199000,1900,30700,-252200,1899,-8500,7199
654,2.621252824,0.000000,655,9362,0,0.16000000,3.03000000,-25.22000000,0.02400000,-0.08000000,0.07000000,1600,30300,-252200,2400,-8000,7000
655,2.625255110,0.000000,656,9366,0,0.17000000,3.03000000,-25.40000000,0.02300000,-0.08000000,0.07000000,1700,30300,-254000,2300,-8000,7000
656,2.629272394,0.000000,657,9370,0,0.21000000,3.02000000,-25.37990000,0.02200000,-0.08300000,0.07100000,2100,30200,-253799,2200,-8300,7100
657,2.633278638,0.000000,658,9374,0,0.23000000,3.00000000,-25.39000000,0.02100000,-0.08600000,0.07199000,2300,30000,-253900,2100,-8600,7199
658,2.637279642,0.000000,659,9378,0,0.24000000,3.04000000,-25.31000000,0.01799000,-0.08700000,0.07300000,2400,30400,-253100,1799,-8700,7300
659,2.641289803,0.000000,660,9382,0,0.23000000,3.03000000,-25.20990000,0.01899000,-0.08600000,0.07300000,2300,30300,-252099,1899,-8600,7300
660,2.645270990,0.000000,661,9386,0,0.25000000,3.06000000,-25.30000000,0.01799000,-0.08600000,0.07400000,2500,30600,-253000,1799,-8600,7400
661,2.649295458,0.000000,662,9390,0,0.21000000,3.04000000,-25.31000000,0.02100000,-0.08300000,0.07199000,2100,30400,-253100,2100,-8300,7199
662,2.653295791,0.000000,663,9394,0,0.22000000,3.07000000,-25.40000000,0.02000000,-0.08300000,0.07199000,2200,30700,-254000,2000,-8300,7199
663,2.657302525,0.000000,664,9398,0,0.21000000,3.04000000,-25.45990000,0.02100000,-0.08200000,0.07199000,2100,30400,-254599,2100,-8200,7199
664,2.661296727,0.000000,665,9402,0,0.20000000,3.02000000,-25.54000000,0.02300000,-0.08100000,0.07199000,2000,30200,-255400,2300,-8100,7199
665,2.665317217,0.000000,666,9406,0,0.17000000,3.03000000,-25.55000000,0.02800000,-0.07500000,0.06800000,1700,30300,-255500,2800,-7500,6800
666,2.669409983,0.000000,667,9410,0,0.17000000,3.02000000,-25.24000000,0.02300000,-0.08200000,0.07100000,1700,30200,-252400,2300,-8200,7100
667,2.673331198,0.000000,668,9414,0,0.20000000,3.05000000,-25.37990000,0.02200000,-0.08400000,0.07199000,2000,30500,-253799,2200,-8400,7199
668,2.677299200,0.000000,669,9418,0,0.22000000,3.04000000,-25.35000000,0.02000000,-0.08600000,0.07300000,2200,30400,-253500,2000,-8600,7300
669,2.681290196,0.000000,670,9422,0,0.21000000,3.05000000,-25.20000000,0.01700000,-0.08900000,0.07400000,2100,30500,-252000,1700,-8900,7400
670,2.685296860,0.000000,671,9426,0,0.18000000,3.06000000,-25.20000000,0.02100000,-0.08500000,0.07199000,1800,30600,-252000,2100,-8500,7199
671,2.689311289,0.000000,672,9430,0,0.18000000,3.05000000,-25.10000000,0.01799000,-0.08700000,0.07400000,1800,30500,-251000,1799,-8700,7400
672,2.693330878,0.000000,673,9434,0,0.21000000,3.05000000,-25.07000000,0.01700000,-0.08900000,0.07400000,2100,30500,-250700,1700,-8900,7400
673,2.697338384,0.000000,674,9438,0,0.22000000,3.05000000,-25.10000000,0.01700000,-0.08900000,0.07400000,2200,30500,-251000,1700,-8900,7400
674,2.701327185,0.000000,675,9442,0,0.26000000,3.10000000,-25.20990000,0.01300000,-0.09000000,0.07500000,2600,31000,-252099,1300,-9000,7500
675,2.705322449,0.000000,676,9446,0,0.28000000,3.08000000,-25.07000000,0.01200000,-0.09300000,0.07599000,2800,30800,-250700,1200,-9300,7599
676,2.709320166,0.000000,677,9450,0,0.24000000,3.05000000,-25.01000000,0.01500000,-0.09100000,0.07500000,2400,30500,-250100,1500,-9100,7500
677,2.713324947,0.000000,678,9454,0,0.21000000,3.03000000,-25.07000000,0.01799000,-0.09000000,0.07500000,2100,30300,-250700,1799,-9000,7500
678,2.717323917,0.000000,679,9458,0,0.20000000,3.05000000,-25.08000000,0.01799000,-0.08600000,0.07300000,2000,30500,-250800,1799,-8600,7300
679,2.721381137,0.000000,680,9462,0,0.22000000,3.06000000,-25.03000000,0.01700000,-0.08900000,0.07500000,2200,30600,-250300,1700,-8900,7500
680,2.725351393,0.000000,681,9466,0,0.20000000,3.03000000,-25.24000000,0.02000000,-0.08600000,0.07300000,2000,30300,-252400,2000,-8600,7300
681,2.729348660,0.000000,682,9470,0,0.19000000,3.01000000,-25.20000000,0.02100000,-0.08500000,0.07300000,1900,30100,-252000,2100,-8500,7300
682,2.733356557,0.000000,683,9474,0,0.12000000,2.98000000,-25.11000000,0.02800000,-0.07800000,0.07000000,1200,29800,-251100,2800,-7800,7000
683,2.737348233,0.000000,684,9478,0,0.15000000,2.97000000,-25.06000000,0.02700000,-0.08100000,0.07000000,1500,29700,-250600,2700,-8100,7000
684,2.741387880,0.000000,685,9482,0,0.18000000,3.01000000,-25.17000000,0.02200000,-0.08300000,0.07199000,1800,30100,-251700,2200,-8300,7199
685,2.745354820,0.000000,686,9486,0,0.18000000,3.02000000,-25.15000000,0.02100000,-0.08400000,0.07300000,1800,30200,-251500,2100,-8400,7300
686,2.749370221,0.000000,687,9490,0,0.16000000,3.04000000,-25.12990000,0.01799000,-0.08500000,0.07300000,1600,30400,-251299,1799,-8500,7300
687,2.753371987,0.000000,688,9494,0,0.18000000,3.02000000,-25.05000000,0.01899000,-0.08800000,0.07500000,1800,30200,-250500,1899,-8800,7500
688,2.757376678,0.000000,689,9498,0,0.18000000,2.98000000,-25.10000000,0.02100000,-0.08600000,0.07400000,1800,29800,-251000,2100,-8600,7400
689,2.761405042,0.000000,690,9502,0,0.24000000,3.03000000,-25.12000000,0.01300000,-0.09200000,0.07700000,2400,30300,-251200,1300,-9200,7700
690,2.765388243,0.000000,691,9506,0,0.25000000,3.02000000,-25.10000000,0.01200000,-0.09300000,0.07700000,2500,30200,-251000,1200,-9300,7700
691,2.769392634,0.000000,692,9510,0,0.25000000,3.03000000,-25.11000000,0.01300000,-0.09300000,0.07599000,2500,30300,-251100,1300,-9300,7599
692,2.773386665,0.000000,693,9514,0,0.19000000,3.00000000,-25.05000000,0.01600000,-0.09000000,0.07500000,1900,30000,-250500,1600,-9000,7500
693,2.777399160,0.000000,694,9518,0,0.16000000,3.02000000,-25.23000000,0.02200000,-0.08300000,0.07100000,1600,30200,-252300,2200,-8300,7100
694,2.781409392,0.000000,695,9522,0,0.17000000,3.01000000,-25.22000000,0.02100000,-0.08400000,0.07199000,1700,30100,-252200,2100,-8400,7199
695,2.785408131,0.000000,696,9526,0,0.15000000,3.03000000,-25.19000000,0.02000000,-0.08400000,0.07300000,1500,30300,-251900,2000,-8400,7300
696,2.789408343,0.000000,697,9530,0,0.17000000,3.01000000,-25.25000000,0.02000000,-0.08300000,0.07300000,1700,30100,-252500,2000,-8300,7300
697,2.793411612,0.000000,698,9534,0,0.16000000,3.01000000,-25.37000000,0.02100000,-0.08100000,0.07199000,1600,30100,-253700,2100,-8100,7199
698,2.797412375,0.000000,699,9538,0,0.12000000,3.00000000,-25.37000000,0.02600000,-0.07800000,0.06900000,1200,30000,-253700,2600,-7800,6900
699,2.801481427,0.000000,700,9542,0,0.18000000,2.98000000,-25.40000000,0.02200000,-0.08300000,0.07100000,1800,29800,-254000,2200,-8300,7100
700,2.805392793,0.000000,701,9546,0,0.19000000,3.00000000,-25.31000000,0.02000000,-0.08400000,0.07199000,1900,30000,-253100,2000,-8400,7199
701,2.809392244,0.000000,702,9550,0,0.18000000,3.00000000,-25.22000000,0.02000000,-0.08500000,0.07300000,1800,30000,-252200,2000,-8500,7300
702,2.813412084,0.000000,703,9554,0,0.19000000,3.00000000,-25.36000000,0.02000000,-0.08400000,0.07300000,1900,30000,-253600,2000,-8400,7300
703,2.817481325,0.000000,704,9558,0,0.18000000,3.03000000,-25.30000000,0.02000000,-0.08400000,0.07300000,1800,30300,-253000,2000,-8400,7300
704,2.821489492,0.000000,705,9562,0,0.17000000,2.98000000,-25.35000000,0.02500000,-0.08100000,0.07100000,1700,29800,-253500,2500,-8100,7100
